#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2025-02-25 13:30:47.258
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1023966666666667,-0.1334377802368636,0.1314490371207455
-0.1023716666666667,-0.1294734896968061,0.1351402690892113
-0.1023466666666667,-0.1311252774218296,0.1334624363762728
-0.1023216666666667,-0.1304645623318199,0.1321201702059213
-0.1022966666666667,-0.1334377802368636,0.1321201702059213
-0.1022716666666667,-0.1317859925118393,0.1348047025466242
-0.1022466666666667,-0.1331074226918599,0.1334624363762721
-0.1022216666666667,-0.1357502830518975,0.1321201702059213
-0.1021966666666667,-0.1298038472418102,0.1314490371207455
-0.1021716666666667,-0.1364109981419072,0.1344691360040363
-0.1021466666666667,-0.1337681377818684,0.1348047025466242
-0.1021216666666667,-0.1331074226918599,0.1334624363762729
-0.1020966666666667,-0.1357502830518975,0.1337980029188606
-0.1020716666666667,-0.1268306293367666,0.1351402690892121
-0.1020466666666667,-0.1413663613169799,0.1371536683447393
-0.1020216666666667,-0.123857411431723,0.1351402690892121
-0.1019966666666667,-0.1380627858669275,0.1348047025466248
-0.1019716666666667,-0.1294734896968054,0.1361469687169757
-0.1019466666666667,-0.1344288528718781,0.1364825352595636
-0.1019216666666667,-0.1340984953268733,0.1344691360040363
-0.1018966666666667,-0.1294734896968054,0.1337980029188606
-0.1018716666666667,-0.1383931434119309,0.1321201702059222
-0.1018466666666667,-0.1265002717917618,0.1341335694614485
-0.1018216666666667,-0.1370717132319169,0.1321201702059213
-0.1017966666666667,-0.1301342047868151,0.1317846036633334
-0.1017716666666667,-0.1340984953268733,0.1297712044078062
-0.1017466666666667,-0.1307949198768243,0.1297712044078072
-0.1017216666666667,-0.1298038472418102,0.1321201702059213
-0.1016966666666667,-0.1334377802368636,0.1314490371207455
-0.1016716666666667,-0.1298038472418102,0.1317846036633334
-0.1016466666666667,-0.1337681377818684,0.1294356378652183
-0.1016216666666667,-0.1314556349668349,0.1317846036633323
-0.1015966666666667,-0.132446707601849,0.1294356378652183
-0.1015716666666667,-0.1337681377818684,0.1304423374929819
-0.1015466666666667,-0.1314556349668345,0.1287645047800425
-0.1015216666666667,-0.136741355686912,0.130106770950394
-0.1014966666666667,-0.1327770651468557,0.1297712044078063
-0.1014716666666667,-0.1364109981419072,0.1284289382374547
-0.1014466666666667,-0.132446707601849,0.1284289382374547
-0.1014216666666667,-0.1334377802368636,0.1294356378652183
-0.1013966666666667,-0.1321163500568442,0.1314490371207455
-0.1013716666666667,-0.1327770651468536,0.1327913032910964
-0.1013466666666667,-0.1344288528718781,0.1334624363762728
-0.1013216666666667,-0.1311252774218296,0.1344691360040363
-0.1012966666666667,-0.1354199255068927,0.1364825352595636
-0.1012716666666667,-0.1314556349668345,0.1378248014299151
-0.1012466666666667,-0.1354199255068909,0.1391670676002659
-0.1012216666666667,-0.1321163500568442,0.1388315010576787
-0.1011966666666667,-0.132446707601849,0.140509333770618
-0.1011716666666667,-0.1354199255068927,0.1408449003132059
-0.1011466666666667,-0.1307949198768248,0.1418515999409695
-0.1011216666666667,-0.1350895679618859,0.1415160333983818
-0.1010966666666667,-0.1301342047868151,0.1415160333983816
-0.1010716666666667,-0.1360806405969024,0.1425227330261453
-0.1010466666666667,-0.1337681377818684,0.1428582995687331
-0.1010216666666667,-0.1321163500568442,0.1418515999409695
-0.1009966666666667,-0.1321163500568442,0.1411804668557941
-0.1009716666666667,-0.1331074226918587,0.1411804668557938
-0.1009466666666667,-0.1334377802368636,0.1425227330261453
-0.1009216666666667,-0.1344288528718781,0.1415160333983816
-0.1008966666666667,-0.1291431321518005,0.1391670676002665
-0.1008716666666667,-0.1337681377818663,0.1388315010576788
-0.1008466666666667,-0.1307949198768248,0.1378248014299151
