#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2025-02-25 13:54:34.742
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1023969194312796,-0.01748228194016191,-0.1688830184953991
-0.1023719194312796,0.02579455645548145,-0.157473756047406
-0.1023469194312796,0.04396422143073982,-0.1453933605142481
-0.1023219194312796,0.03570528280561863,-0.1490845924827147
-0.1022969194312796,0.02216062346041986,-0.1722386839212778
-0.1022719194312796,-0.008892985770035859,-0.1863324787099684
-0.1022469194312796,-0.05382161189071502,-0.1853257790822053
-0.1022219194312796,-0.09742880783133513,-0.1866680452525562
-0.1021969194312796,-0.1142770426265824,-0.1843190794544411
-0.1021719194312796,-0.1357502830518975,-0.1833123798266775
-0.1021469194312796,-0.180348551627552,-0.1870036117951441
-0.1021219194312796,-0.2117325184030172,-0.2000907069560788
-0.1020969194312796,-0.2219736022981628,-0.2172046006280525
-0.1020719194312796,-0.2127235910380271,-0.2088154370633557
-0.1020469194312796,-0.1892682053426829,-0.1890170110506713
-0.1020219194312796,-0.1516074452121302,-0.1635139538139931
-0.1019969194312796,-0.1030448860963881,-0.1349907976940125
-0.1019719194312796,-0.03829480727546734,-0.1094877404573459
-0.1019469194312796,0.000357025490099886,-0.08398468322066771
-0.1019219194312796,0.01885704801037138,-0.05177029513223208
-0.1018969194312796,0.02744634418049742,-0.02391827209743878
-0.1018719194312796,2.666794508497265e-05,0.007624982905827502
-0.1018469194312796,-0.02210728757022978,0.02171877769451168
-0.1018219194312796,-0.04126802518051097,0.04554400221825052
-0.1017969194312796,-0.07298234950097637,0.06165119626246833
-0.1017719194312796,-0.09016094184122847,0.05628213158106239
-0.1017469194312796,-0.0947859474713013,0.04856410110153022
-0.1017219194312796,-0.1056877464564563,0.02406774349262678
-0.1016969194312796,-0.106348461546466,-0.003784279542166522
-0.1016719194312796,-0.06141983542580669,-0.03868319997130511
-0.1016469194312796,-0.01616085176014252,-0.08834704827431003
-0.1016219194312796,0.03372313753561733,-0.1353263642366313
-0.1015969194312796,0.09483928336148642,-0.1779433151452716
-0.1015719194312796,0.1120178757017385,-0.2037819389245377
-0.1015469194312796,0.09880357390154459,-0.2376741597259126
-0.1015219194312796,0.06642853449106949,-0.257472585738597
-0.1014969194312796,0.01984812064540711,-0.2745864794105707
-0.1014719194312796,-0.03333944410039461,-0.296733871221378
-0.1014469194312796,-0.08025021549108304,-0.2997539701046688
-0.1014219194312796,-0.1189020482566503,-0.2980761373917294
-0.1013969194312796,-0.1555717357521884,-0.2806266771771601
-0.1013719194312796,-0.15920566874724,-0.2635127835051865
-0.1013469194312796,-0.1512770876671254,-0.2423720913221428
-0.1013219194312796,-0.1459913669470478,-0.2047886385523013
-0.1012969194312796,-0.1291431321518005,-0.1752587828045686
-0.1012719194312796,-0.1139466850815775,-0.1359974973217877
-0.1012469194312796,-0.1066788190914742,-0.09707177838161238
-0.1012219194312796,-0.1010627408263885,-0.07492438657079517
-0.1011969194312796,-0.09742880783133513,-0.05076359550446847
-0.1011719194312796,-0.102053813461403,-0.01083117693651181
-0.1011469194312796,-0.1126252549015581,0.026081142748154
-0.1011219194312796,-0.1314556349668259,0.03782597173872414
