#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2025-02-25 13:55:50.460
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1023875,0.009276679205230783,0.1643345582943569
-0.1023625,0.009607036750235481,0.1650056913795329
-0.1023375,0.009276679205230783,0.1656768244647084
-0.1023125,0.008946321660225935,0.1653412579221205
-0.1022875,0.01059810938525018,0.166683524092472
-0.1022625,0.009937394295240478,0.1670190906350598
-0.1022375,0.01059810938524972,0.1673546571776477
-0.1022125,0.009607036750235632,0.1673546571776477
-0.1021875,0.009607036750235632,0.1670190906350598
-0.1021625,0.01026775184024533,0.1673546571776477
-0.1021375,0.009937394295240478,0.166683524092472
-0.1021125,0.009607036750236083,0.1670190906350595
-0.1020875,0.01059810938525018,0.1663479575498841
-0.1020625,0.008615964115221086,0.1656768244647084
-0.1020375,0.009937394295240478,0.1653412579221205
-0.1020125,0.009937394295240478,0.1636634252091811
-0.1019875,0.009607036750235632,0.1643345582943564
-0.1019625,0.009607036750235632,0.1633278586665933
-0.1019375,0.008946321660225935,0.1636634252091811
-0.1019125,0.01158918202026472,0.1633278586665933
-0.1018875,0.01059810938525018,0.1633278586665933
-0.1018625,0.01158918202026502,0.1629922921240058
-0.1018375,0.01224989711027442,0.163998991751769
-0.1018125,0.01291061220028411,0.1636634252091811
-0.1017875,0.01059810938525018,0.1650056913795326
-0.1017625,0.01092846693025502,0.1656768244647084
-0.1017375,0.01026775184024518,0.1653412579221211
-0.1017125,0.009937394295240478,0.166683524092472
-0.1016875,0.01026775184024533,0.1660123910072962
-0.1016625,0.01026775184024533,0.1663479575498841
-0.1016375,0.01125882447525987,0.1670190906350598
-0.1016125,0.01125882447526077,0.1660123910072962
-0.1015875,0.01324096974528896,0.1660123910072962
-0.1015625,0.01092846693025502,0.1653412579221205
-0.1015375,0.01191953956526957,0.1650056913795326
-0.1015125,0.01026775184024533,0.1650056913795326
-0.1014875,0.01026775184024533,0.163327858666594
-0.1014625,0.01026775184024533,0.1629922921240054
-0.1014375,0.007624891480206543,0.1623211590388297
-0.1014125,0.009276679205230783,0.1619855924962418
-0.1013875,0.00828560657021624,0.161314459411066
-0.1013625,0.008946321660225635,0.1606433263258906
-0.1013375,0.01092846693025502,0.1606433263258903
-0.1013125,0.01059810938525018,0.1616500259536539
-0.1012875,0.01026775184024533,0.1606433263258903
-0.1012625,0.01191953956526957,0.1606433263258903
-0.1012375,0.01092846693025547,0.1623211590388289
-0.1012125,0.01456239992530835,0.1629922921240054
-0.1011875,0.01291061220028411,0.1626567255814175
-0.1011625,0.01456239992530835,0.1636634252091811
-0.1011375,0.01357132729029381,0.163998991751769
-0.1011125,0.01191953956527032,0.1653412579221199
-0.1010875,0.01456239992530835,0.1653412579221205
-0.1010625,0.01258025465527926,0.1633278586665933
-0.1010375,0.0142320423803035,0.1653412579221205
-0.1010125,0.01390168483529866,0.1643345582943569
-0.1009875,0.01324096974528926,0.1636634252091815
-0.1009625,0.01357132729029381,0.1643345582943569
-0.1009375,0.0142320423803035,0.1606433263258903
-0.1009125,0.01522311501531805,0.1623211590388297
-0.1008875,0.0148927574703132,0.1603077597833024
-0.1008625,0.01357132729029441,0.1579587939851884
-0.1008375,0.01258025465527926,0.1593010601555388
-0.1008125,0.01191953956526957,0.1559453947296601
-0.1007875,0.01390168483529866,0.1566165278148358
-0.1007625,0.01291061220028411,0.1552742616444844
-0.1007375,0.01125882447526062,0.1542675620167212
-0.1007125,0.01158918202026472,0.1569520943574237
-0.1006875,0.01258025465527926,0.1542675620167207
-0.1006625,0.01324096974528896,0.1556098281870722
-0.1006375,0.01224989711027442,0.1552742616444844
-0.1006125,0.01125882447526032,0.1556098281870721
-0.1005875,0.01456239992530835,0.158965493612951
-0.1005625,0.009937394295240478,0.1566165278148358
-0.1005375,0.01258025465527926,0.1596366266981267
-0.1005125,0.01258025465527926,0.1593010601555388
-0.1004875,0.01324096974528866,0.160307759783302
-0.1004625,0.01324096974528896,0.1609788928684782
-0.1004375,0.009607036750235632,0.1593010601555388
-0.1004125,0.0148927574703132,0.1623211590388297
-0.1003875,0.01125882447525987,0.1603077597833024
-0.1003625,0.01423204238030215,0.1593010601555392
-0.1003375,0.01191953956526957,0.1616500259536539
-0.1003125,0.01191953956526957,0.1579587939851873
-0.1002875,0.01191953956526957,0.1593010601555388
-0.1002625,0.01324096974528896,0.1582943605277752
-0.1002375,0.01324096974528896,0.1559453947296612
-0.1002125,0.01390168483529866,0.1579587939851873
-0.1001875,0.01224989711027442,0.1539319954741329
-0.1001625,0.01324096974528896,0.156280961272248
-0.1001375,0.0142320423803035,0.1566165278148358
-0.1001125,0.01059810938525018,0.1522541627611935
-0.1000875,0.01456239992530835,0.156280961272248
-0.1000625,0.01224989711027442,0.1546031285593086
-0.1000375,0.01191953956526957,0.1546031285593086
-0.1000125,0.009276679205230783,0.1566165278148358
-0.09998750000000001,0.01158918202026472,0.1546031285593086
-0.0999625,0.01390168483529866,0.1576232274425995
-0.0999375,0.007624891480206543,0.1559453947296601
-0.0999125,0.007955249025211391,0.156280961272248
-0.0998875,0.008946321660225935,0.1593010601555388
-0.09986250000000001,0.01026775184024533,0.156280961272248
-0.0998375,0.00828560657021624,0.1576232274425995
-0.0998125,0.007955249025211391,0.1569520943574237
-0.0997875,0.01258025465527926,0.1576232274425995
-0.0997625,0.009937394295240478,0.1569520943574237
-0.09973750000000001,0.006964176390196847,0.1539319954741329
-0.0997125,0.00993739429524138,0.1549386951018963
-0.0996875,0.01191953956526957,0.1546031285593086
-0.0996625,0.008615964115221086,0.1532608623889571
-0.0996375,0.005312388665172607,0.1519185962186057
-0.09961250000000001,0.007294533935201694,0.1519185962186057
-0.0995875,0.008285606570215338,0.1515830296760169
-0.0995625,0.006303461300187151,0.1495696304204905
-0.0995375,0.009276679205230783,0.1499051969630784
-0.0995125,0.008946321660225935,0.1495696304204905
-0.09948750000000001,0.009276679205230783,0.1495696304204905
-0.0994625,0.01026775184024548,0.1492340638779027
-0.0994375,0.01059810938525018,0.1492340638779027
-0.0994125,0.009937394295240478,0.1499051969630784
-0.0993875,0.008946321660225935,0.1485629307927269
-0.09936250000000001,0.01092846693025502,0.1495696304204905
-0.0993375,0.01026775184024442,0.1505763300482534
-0.0993125,0.00828560657021624,0.1488984973353148
-0.0992875,0.008615964115221086,0.1482273642501391
-0.0992625,0.01092846693025502,0.150911896590842
-0.09923750000000001,0.007955249025211391,0.1495696304204905
-0.0992125,0.005973103755181852,0.1485629307927271
-0.0991875,0.004982031120167758,0.1488984973353148
-0.0991625,0.009607036750235632,0.1482273642501391
-0.0991375,0.007624891480206543,0.1495696304204905
-0.09911250000000001,0.002008813215124126,0.1455428319094361
-0.0990875,0.008285606570215489,0.1478917977075509
-0.0990625,0.006633818845191999,0.1472206646223755
-0.0990375,0.005312388665172607,0.1435294326539089
-0.0990125,0.003660600940148366,0.1462139649946118
-0.09898750000000001,0.002339170760128974,0.1452072653668482
-0.09896249999999999,0.006633818845188243,0.1442005657390849
-0.0989375,-0.001625119779929202,0.1448716988242603
-0.0989125,2.6667945095038e-05,0.1438649991964968
-0.0988875,0.005642746210177455,0.1445361322816725
-0.09886250000000001,0.0006873830351047341,0.1438649991964968
-0.09883749999999999,2.666794509578915e-05,0.1425227330261469
-0.0988125,0.001678455670119278,0.1462139649946118
-0.0987875,0.003330243395143518,0.1445361322816725
-0.0987625,0.002339170760128974,0.1428582995687331
-0.09873750000000001,0.00134809812511443,0.1462139649946118
