#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A36A5A
#Date Time: 2025-02-25 13:50:57.522
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1024,-0.06934841650592305,-0.002442013371815038
-0.102375,-0.06967877405092805,-0.001770880286639296
-0.10235,-0.07000913159593275,-0.001770880286639296
-0.102325,-0.0703394891409376,-0.002106446829227167
-0.1023,-0.07100020423094729,-0.001770880286639296
-0.102275,-0.07133056177595214,-0.001435313744051425
-0.10225,-0.07166091932095714,-0.001435313744051272
-0.102225,-0.07199127686596184,-0.001099747201463554
-0.1022,-0.07265199195597152,-0.001435313744051425
-0.102175,-0.07265199195597152,-0.001770880286639296
-0.10215,-0.07265199195597152,-0.001435313744051425
-0.102125,-0.07331270704598138,-0.001099747201463401
-0.1021,-0.07364306459098607,-0.0007641806588756827
-0.102075,-0.07298234950097637,-0.001099747201463554
-0.10205,-0.07298234950097637,-0.001435313744051425
-0.102025,-0.07364306459098607,-0.001770880286639296
-0.102,-0.07364306459098623,-0.001770880286639143
-0.101975,-0.07397342213599092,-0.001435313744051425
-0.10195,-0.07430377968099577,-0.001770880286639296
-0.101925,-0.07496449477100546,-0.001770880286639296
-0.1019,-0.07562520986101516,-0.001770880286639296
-0.101875,-0.07562520986101547,-0.001770880286638991
-0.10185,-0.07628592495102486,-0.001099747201463554
-0.101825,-0.07661628249602971,-0.001099747201463554
-0.1018,-0.07694664004103456,-0.001435313744051425
-0.101775,-0.0772769975860394,-0.0007641806588756827
-0.10175,-0.07661628249602956,-9.304757369963541e-05
-0.101725,-0.07628592495102486,0.0005780855114758015
-0.1017,-0.07562520986101516,0.0005780855114758015
-0.101675,-0.07595556740602001,0.001249218596651544
-0.10165,-0.07562520986101516,0.001584785139239415
-0.101625,-0.07529485231601062,0.001584785139239567
-0.1016,-0.07595556740602001,0.001920351681827285
-0.101575,-0.07628592495102486,0.001920351681827285
-0.10155,-0.07628592495102486,0.001920351681827285
-0.101525,-0.07628592495102486,0.001584785139239415
-0.1015,-0.07760735513104365,0.001249218596651696
-0.101475,-0.0779377126760491,0.001249218596651544
-0.10145,-0.07826807022105395,0.0005780855114758015
-0.101425,-0.07925914285606848,0.0002425189688879304
-0.1014,-0.07991985794607818,-9.30475736999406e-05
-0.101375,-0.08025021549108288,-0.000428614116287659
-0.10135,-0.07991985794607818,-0.001099747201463554
-0.101325,-0.08058057303608789,-0.001435313744051425
-0.1013,-0.08058057303608789,-0.001770880286639296
-0.101275,-0.08058057303608789,-0.002106446829227167
-0.10125,-0.08091093058109258,-0.002442013371814885
-0.101225,-0.08058057303608789,-0.002442013371815038
-0.1012,-0.08124128812609759,-0.002106446829227167
-0.101175,-0.08091093058109274,-0.002777579914402909
-0.10115,-0.08157164567110242,-0.002106446829227167
-0.101125,-0.08124128812609774,-0.001770880286639449
-0.1011,-0.08124128812609759,-0.001770880286639296
-0.101075,-0.08190200321610727,-0.001435313744051425
-0.10105,-0.08157164567110242,-0.001099747201463554
-0.101025,-0.08190200321610727,-0.0007641806588756827
-0.101,-0.08190200321610727,-9.30475737002458e-05
-0.100975,-0.08190200321610727,-9.30475736999406e-05
-0.10095,-0.08223236076111212,0.0002425189688879304
-0.100925,-0.08256271830611697,0.0005780855114758015
-0.1009,-0.08289307585112182,0.0009136520540636724
-0.100875,-0.08223236076111243,0.001249218596651391
-0.10085,-0.08223236076111212,0.0009136520540636724
-0.100825,-0.08157164567110242,0.001249218596651544
-0.1008,-0.08256271830611697,0.001249218596651544
-0.100775,-0.08289307585112182,0.001920351681827285
-0.10075,-0.08322343339612652,0.001920351681827285
-0.100725,-0.08322343339612667,0.001249218596651544
-0.1007,-0.08421450603114121,0.001249218596651544
-0.100675,-0.08487522112115091,0.001584785139239415
-0.10065,-0.08586629375616545,0.001584785139239415
-0.100625,-0.08784843902619363,0.001249218596651696
-0.1006,-0.08520557866615576,0.001249218596651544
-0.100575,-0.08553593621116061,0.001584785139239415
-0.10055,-0.0875180814811897,0.001584785139239415
-0.100525,-0.0861966513011703,0.001584785139239415
-0.1005,-0.08685736639117969,0.001249218596651696
-0.100475,-0.08850915411620423,0.0005780855114758015
-0.10045,-0.08586629375616545,0.0009136520540636724
-0.100425,-0.08718772393618485,0.001920351681827285
-0.1004,-0.08784843902619453,0.001920351681827285
-0.100375,-0.08784843902619453,0.0005780855114764119
-0.10035,-0.08487522112115091,-0.0004286141162878116
-0.100325,-0.0861966513011703,0.0009136520540636724
-0.1003,-0.08916986920621393,0.002591484767003028
-0.100275,-0.08520557866615576,0.002255918224415157
-0.10025,-0.08487522112115106,0.0009136520540642828
-0.100225,-0.08487522112115091,0.0005780855114758015
-0.1002,-0.08685736639118,0.001584785139239415
-0.100175,-0.08553593621116061,0.002591484767003028
-0.10015,-0.08421450603114121,0.002591484767003028
-0.100125,-0.08652700884617515,0.001920351681827285
-0.1001,-0.0875180814811897,0.002255918224415157
-0.100075,-0.08883951166120908,0.002255918224415157
-0.10005,-0.08950022675121878,0.003598184394766641
-0.100025,-0.08916986920621393,0.003598184394766641
-0.1,-0.09181272956625272,0.003933750937354511
-0.09997499999999999,-0.08950022675121878,0.003598184394766641
-0.09995,-0.09214308711125756,0.002927051309590899
-0.099925,-0.08883951166120908,0.002255918224415157
-0.0999,-0.08950022675121878,0.00326261785217877
-0.09987500000000001,-0.09214308711125756,0.004604884022530254
-0.09984999999999999,-0.08850915411620423,0.004604884022530254
-0.099825,-0.09148237202124787,0.002591484767003028
-0.0998,-0.08586629375616545,0.002591484767003028
-0.099775,-0.08784843902619453,0.00326261785217877
-0.09975000000000001,-0.08983058429622363,0.002591484767003028
-0.09972499999999999,-0.0861966513011721,0.003262617852178465
-0.0997,-0.09016094184122847,0.002591484767003028
-0.099675,-0.0875180814811897,0.002927051309590899
-0.09965,-0.08850915411620423,0.001249218596651544
-0.09962500000000001,-0.08784843902619453,0.0005780855114758015
-0.09959999999999999,-0.08718772393618605,0.002255918224415004
-0.099575,-0.08983058429622363,0.001920351681827285
-0.09955,-0.08652700884617515,0.001920351681827285
-0.099525,-0.08850915411620423,0.0009136520540636724
-0.09950000000000001,-0.08850915411620423,0.0009136520540636724
-0.09947499999999999,-0.08817879657119923,0.002927051309590441
-0.09945,-0.08784843902619453,0.001920351681827285
-0.099425,-0.08916986920621393,0.002591484767003028
-0.0994,-0.08983058429622363,0.002591484767003028
-0.099375,-0.08950022675121878,0.002255918224415157
-0.09934999999999999,-0.08784843902619559,0.004269317479941772
-0.099325,-0.09016094184122847,0.002927051309590899
-0.0993,-0.08916986920621393,0.003598184394766641
-0.099275,-0.08883951166120908,0.004269317479942383
-0.09925,-0.09148237202124787,0.003933750937354511
-0.09922499999999999,-0.09115201447624362,0.004604884022529796
-0.0992,-0.09247344465626241,0.003598184394766641
-0.099175,-0.08950022675121878,0.004604884022530254
-0.09915,-0.09313415974627211,0.004940450565118125
-0.099125,-0.09181272956625272,0.004269317479942383
-0.09909999999999999,-0.09115201447624333,0.003598184394767099
-0.099075,-0.09181272956625272,0.004604884022530254
-0.09905,-0.09214308711125756,0.005611583650293867
-0.099025,-0.09214308711125756,0.005276017107705996
-0.099,-0.08983058429622363,0.003933750937354511
-0.09897499999999999,-0.09082165693123817,0.003598184394766641
-0.09895,-0.09082165693123817,0.003598184394766641
-0.098925,-0.09016094184122847,0.004604884022530254
-0.0989,-0.08883951166120908,0.005611583650293867
-0.098875,-0.09049129938623332,0.004604884022530254
-0.09884999999999999,-0.08983058429622273,0.003262617852178312
-0.098825,-0.08784843902619453,0.002255918224415157
-0.0988,-0.09115201447624302,0.00326261785217877
-0.098775,-0.09049129938623332,0.00326261785217877
-0.09875,-0.09148237202124787,0.003598184394766641
-0.09872499999999999,-0.09082165693123892,0.002591484767002875
-0.0987,-0.09247344465626241,0.002255918224415157
-0.098675,-0.09346451729127696,0.002591484767003028
-0.09865,-0.09148237202124787,0.002927051309590899
-0.098625,-0.09247344465626241,0.002927051309590899
-0.09859999999999999,-0.09379487483628121,0.002591484767002875
-0.098575,-0.09247344465626241,0.002255918224415157
-0.09855,-0.09313415974627211,0.002927051309590899
-0.098525,-0.09247344465626241,0.00326261785217877
-0.0985,-0.09412523238128666,0.002255918224415157
-0.09847499999999999,-0.0924734446562621,0.003262617852179228
-0.09845,-0.09181272956625272,0.004269317479942383
-0.098425,-0.09478594747129634,0.003933750937354511
-0.0984,-0.09214308711125756,0.00326261785217877
-0.098375,-0.09280380220126726,0.003598184394766641
-0.09835000000000001,-0.09346451729127665,0.004940450565117514
-0.098325,-0.09379487483628181,0.00628271673546961
-0.0983,-0.09412523238128666,0.005611583650293867
-0.098275,-0.09346451729127696,0.005276017107705996
-0.09825,-0.09511630501630119,0.004604884022530254
-0.09822500000000001,-0.09313415974627301,0.006953849820644283
-0.0982,-0.09346451729127696,0.007624982905821093
-0.098175,-0.09445558992629149,0.007289416363233222
-0.09815,-0.09379487483628181,0.006618283278057481
-0.098125,-0.09445558992629149,0.006953849820645351
-0.09810000000000001,-0.09280380220126801,0.007960549448408506
-0.098075,-0.09412523238128666,0.008296115990996835
-0.09805,-0.09478594747129634,0.006953849820645351
-0.098025,-0.09445558992629149,0.006618283278057481
-0.098,-0.09412523238128666,0.006953849820645351
-0.09797500000000001,-0.09445558992629134,0.007624982905820788
-0.09795,-0.09610737765131575,0.006618283278057481
-0.097925,-0.09478594747129634,0.005611583650293867
-0.0979,-0.09445558992629149,0.005947150192881738
-0.097875,-0.09610737765131575,0.006953849820645351
-0.09785000000000001,-0.09577702010631105,0.006282716735469915
-0.097825,-0.09544666256130604,0.005611583650293867
-0.0978,-0.09544666256130604,0.005276017107705996
-0.097775,-0.0957770201063109,0.005276017107705996
-0.09775,-0.09544666256130604,0.005947150192881738
-0.09772500000000001,-0.09511630501630135,0.005276017107706301
-0.0977,-0.0964377351963206,0.004940450565118125
-0.097675,-0.09511630501630119,0.005611583650293867
-0.09765,-0.09511630501630119,0.005276017107705996
-0.097625,-0.0964377351963206,0.004604884022530254
-0.09760000000000001,-0.09676809274132528,0.004940450565117972
-0.097575,-0.0964377351963206,0.004604884022530254
-0.09755,-0.0964377351963206,0.005611583650293867
-0.097525,-0.09841988046634968,0.005276017107705996
-0.0975,-0.09841988046634968,0.005276017107705996
-0.09747500000000001,-0.09676809274132618,0.005276017107705996
-0.09744999999999999,-0.09808952292134483,0.005611583650293867
-0.097425,-0.09841988046634968,0.007289416363233222
-0.0974,-0.09875023801135452,0.006953849820645351
-0.097375,-0.09808952292134483,0.006618283278057481
-0.09735000000000001,-0.09775916537634013,0.006953849820645198
-0.09732499999999999,-0.09941095310136422,0.006953849820645351
-0.0973,-0.09775916537633998,0.007960549448408964
-0.097275,-0.09808952292134483,0.007960549448408964
-0.09725,-0.09908059555635937,0.008296115990996835
-0.09722500000000001,-0.09808952292134528,0.008631682533584553
-0.09719999999999999,-0.09908059555635937,0.008296115990996835
-0.097175,-0.09775916537633998,0.008967249076172577
-0.09715,-0.09841988046634968,0.008296115990996835
-0.097125,-0.09742880783133513,0.008631682533584706
-0.09710000000000001,-0.09775916537633983,0.008631682533584706
-0.09707499999999999,-0.09908059555635937,0.008631682533584706
-0.09705,-0.09841988046634968,0.008296115990996835
-0.097025,-0.09841988046634968,0.007624982905821093
-0.097,-0.09808952292134483,0.007624982905821093
-0.09697500000000001,-0.09941095310136422,0.007624982905821093
-0.09694999999999999,-0.09941095310136422,0.006618283278057481
-0.096925,-0.09908059555635937,0.005947150192881738
-0.0969,-0.1000716681913739,0.00628271673546961
-0.096875,-0.1000716681913739,0.005276017107705996
-0.09685000000000001,-0.1007323832813836,0.004940450565118125
-0.09682499999999999,-0.1007323832813836,0.005276017107705996
-0.0968,-0.09974131064636907,0.005276017107705996
-0.096775,-0.1004020257363788,0.005276017107705996
-0.09675,-0.1013930983713933,0.005276017107705996
-0.09672500000000001,-0.1004020257363788,0.005276017107705996
-0.09669999999999999,-0.1017234559163973,0.005276017107706301
-0.096675,-0.09974131064636907,0.005947150192881738
-0.09665,-0.1013930983713933,0.007289416363233222
-0.096625,-0.1013930983713933,0.006618283278057481
-0.09660000000000001,-0.1010627408263885,0.004940450565118125
-0.09657499999999999,-0.1023841710064071,0.005947150192882349
-0.09655,-0.1007323832813836,0.007289416363233222
-0.096525,-0.1023841710064079,0.007960549448408964
-0.0965,-0.1004020257363788,0.006953849820645351
-0.09647500000000001,-0.102053813461403,0.006618283278057481
-0.09644999999999999,-0.1017234559163976,0.007289416363233527
-0.096425,-0.1004020257363788,0.007960549448408964
-0.0964,-0.1007323832813836,0.008296115990996835
-0.096375,-0.1010627408263885,0.007289416363233222
-0.09635000000000001,-0.1023841710064079,0.007624982905821093
-0.09632499999999999,-0.1000716681913751,0.007624982905821399
-0.0963,-0.1027145285514127,0.008296115990996835
-0.096275,-0.1007323832813836,0.007960549448408964
-0.09625,-0.102053813461403,0.008296115990996835
-0.096225,-0.1023841710064079,0.008296115990996835
-0.09619999999999999,-0.1020538134614032,0.007624982905821246
-0.096175,-0.1023841710064079,0.007960549448408964
-0.09615,-0.1010627408263885,0.007624982905821093
-0.096125,-0.1040359587314321,0.008296115990996835
-0.0961,-0.1030448860964175,0.008631682533584706
-0.09607499999999999,-0.1030448860964172,0.008296115990996529
-0.09605,-0.1023841710064079,0.007624982905821093
-0.096025,-0.1037056011864272,0.007624982905821093
-0.096,-0.1046966738214418,0.008631682533584706
-0.095975,-0.1030448860964175,0.008967249076172577
